sample_id,url_len,num_subdomains,has_ip,is_https,count_at,count_dash,count_double_slash,domain_entropy,tld_type,num_params,has_suspicious_params
0,10,0,0,0,0,0,0,3.321928094887362,com,0,0
1,10,0,0,0,0,0,0,3.121928094887362,org,0,0
2,9,0,0,0,0,0,0,2.725480556997868,com,0,0
3,16,1,0,0,0,0,0,3.334679141051595,org,0,0
4,13,0,0,0,0,0,0,3.0269868333592873,org,0,0
5,9,0,0,0,0,0,0,2.725480556997868,org,0,0
6,16,1,0,0,0,0,0,3.121928094887362,org,0,0
7,13,0,0,0,0,0,0,3.238901256602631,com,0,0
8,19,1,0,0,0,0,0,2.6464393446710157,com,0,0
9,15,1,0,0,0,0,0,2.6464393446710157,com,0,0
10,12,0,0,0,0,0,0,3.0220552088742,com,0,0
11,9,0,0,0,0,0,0,2.9477027792200903,com,0,0
12,14,1,0,0,0,0,0,2.9477027792200903,com,0,0
13,13,0,0,0,0,0,0,3.0269868333592873,com,0,0
14,9,0,0,0,0,0,0,2.725480556997868,eu,0,0
15,13,0,0,0,0,0,0,3.334679141051595,org,0,0
16,4,0,0,0,0,0,0,2.0,me,0,0
17,15,1,0,0,0,0,0,2.6464393446710157,com,0,0
18,10,0,0,0,0,0,0,2.7219280948873625,com,0,0
19,16,1,0,0,0,0,0,2.9477027792200903,com,0,0
20,10,0,0,0,0,0,0,2.8464393446710154,com,0,0
21,10,0,0,0,0,0,0,3.121928094887362,com,0,0
22,19,0,0,0,0,0,0,3.5766176449086657,org,0,0
23,12,0,0,0,0,0,0,3.2516291673878226,com,0,0
24,14,0,0,0,0,0,0,3.03914867190307,com,0,0
25,10,0,0,0,0,0,0,3.121928094887362,com,0,0
26,16,1,0,0,0,0,0,2.6464393446710157,com,0,0
27,11,0,0,0,0,0,0,3.2776134368191165,com,0,0
28,10,0,0,0,0,0,0,2.7219280948873625,com,0,0
29,6,0,0,0,0,0,0,2.584962500721156,org,0,0
30,10,0,0,0,0,0,0,3.121928094887362,com,0,0
31,20,3,0,0,0,0,0,2.807354922057604,gov,0,0
32,7,0,0,0,0,0,0,2.807354922057604,gov,0,0
33,6,0,0,0,0,0,0,1.9182958340544893,gl,0,0
34,12,0,0,0,0,0,0,3.188721875540867,com,0,0
35,11,0,0,0,0,0,0,3.459431618637298,com,0,0
36,13,0,0,0,0,0,0,3.3927474104487847,net,0,0
37,15,1,0,0,0,0,0,3.2776134368191165,org,0,0
38,9,0,0,0,0,0,0,2.725480556997868,com,0,0
39,7,0,0,0,0,0,0,2.2359263506290326,com,0,0
40,10,0,0,0,0,0,0,3.1219280948873624,com,0,0
41,9,0,0,0,0,0,0,2.503258334775646,co.uk,0,0
42,7,0,0,0,0,0,0,2.807354922057604,int,0,0
43,11,0,0,0,0,0,0,3.027169118440619,com,0,0
44,15,0,0,0,0,0,0,3.7735572622751845,com,0,0
45,7,0,0,0,0,0,0,2.521640636343318,us,0,0
46,10,0,0,0,0,0,0,2.921928094887362,net,0,0
47,31,1,0,0,0,0,0,2.7534343861887844,com,0,0
48,14,0,0,0,0,0,0,3.378783493486176,com,0,0
49,7,0,0,0,0,0,0,2.2359263506290326,com,0,0
50,9,0,0,0,0,0,0,2.94770277922009,ee,0,0
51,7,0,0,0,0,0,0,2.521640636343318,org,0,0
52,10,0,0,0,0,0,0,2.6464393446710157,gov.uk,0,0
53,23,3,0,0,0,0,0,2.807354922057604,gov,0,0
54,12,0,0,0,0,0,0,3.418295834054489,com,0,0
55,8,0,0,0,0,0,0,3.0,com,0,0
56,12,0,0,0,0,0,0,3.418295834054489,com,0,0
57,7,0,0,0,0,0,0,2.5216406363433186,com,0,0
58,8,0,0,0,0,0,0,2.75,com,0,0
59,10,0,0,0,0,0,0,3.321928094887362,org,0,0
60,12,0,0,0,0,0,0,3.418295834054489,edu,0,0
61,8,0,0,0,0,0,0,2.75,gov,0,0
62,14,0,0,0,0,0,0,2.7534343861887844,com,0,0
63,7,0,0,0,0,0,0,2.521640636343318,net,0,0
64,9,0,0,0,0,0,0,2.94770277922009,com,0,0
65,19,0,0,0,0,0,0,3.366091329119192,com,0,0
66,17,1,0,0,0,0,0,3.418295834054489,com,0,0
67,9,0,0,0,0,0,0,3.169925001442312,com,0,0
68,10,0,0,0,0,0,0,3.321928094887362,com,0,0
69,14,0,0,0,0,0,0,3.3248629576173574,com,0,0
70,10,0,0,0,0,0,0,2.9219280948873623,gg,0,0
71,7,0,0,0,0,0,0,2.5216406363433186,org,0,0
72,6,0,0,0,0,0,0,2.584962500721156,com,0,0
73,21,1,0,0,0,0,0,3.334679141051595,org,0,0
74,8,0,0,0,0,0,0,2.75,com,0,0
75,11,0,0,0,0,0,0,2.8453509366224368,net,0,0
76,10,0,0,0,0,0,0,3.121928094887362,com,0,0
77,12,0,0,0,0,0,0,3.084962500721156,com,0,0
78,14,0,0,0,0,0,0,3.0930692077718898,com,0,0
79,17,0,0,0,0,0,0,3.6901165175936654,com,0,0
80,12,0,0,0,0,0,0,3.2516291673878226,com,0,0
81,7,0,0,0,0,0,0,2.521640636343318,gov,0,0
82,11,0,0,0,0,0,0,2.9139770731827523,com,0,0
83,8,0,0,0,0,0,0,2.75,com,0,0
84,10,0,0,0,0,0,0,3.321928094887362,com,0,0
85,7,0,0,0,0,0,0,2.807354922057604,to,0,0
86,6,0,0,0,0,0,0,2.584962500721156,com,0,0
87,11,0,0,0,0,0,0,3.0957952550009344,com,0,0
88,16,1,0,0,0,0,0,3.334679141051595,org,0,0
89,15,0,0,0,0,0,0,3.0565647621309537,net,0,0
90,11,0,0,0,0,0,0,3.0957952550009344,com,0,0
91,7,0,0,0,0,0,0,2.807354922057604,com,0,0
92,7,0,0,0,0,0,0,2.5216406363433186,org,0,0
93,12,0,0,0,0,0,0,3.084962500721156,co.uk,0,0
94,7,0,0,0,0,0,0,1.9502120649147465,fr,0,0
95,13,0,0,0,0,0,0,3.0269868333592873,com,0,0
96,10,0,0,0,0,0,0,3.1219280948873624,org,0,0
97,14,0,0,0,0,0,0,3.2359263506290326,com,0,0
98,14,0,0,0,0,0,0,3.378783493486176,com,0,0
99,11,0,0,0,0,0,0,3.277613436819116,com,0,0
100,11,0,0,0,0,0,0,3.095795255000934,edu,0,0
101,7,0,0,0,0,0,0,2.521640636343318,org,0,0
102,14,0,0,0,0,1,0,3.6644977792004623,de,0,0
103,16,0,0,0,0,0,0,3.625,com,0,0
104,18,1,0,0,0,0,0,2.9477027792200903,com,0,0
105,10,0,0,0,0,0,0,3.321928094887362,com,0,0
106,11,0,0,0,0,0,0,3.095795255000934,com,0,0
107,16,1,0,0,0,0,0,3.334679141051595,org,0,0
108,10,1,0,0,0,0,0,2.521640636343318,org,0,0
109,12,0,0,0,0,0,0,3.084962500721156,com,0,0
110,22,0,0,0,0,0,0,3.6635327548042547,com,0,0
111,14,0,0,0,0,0,0,3.378783493486176,gov,0,0
112,11,0,0,0,0,0,0,2.8453509366224368,com,0,0
113,12,0,0,0,0,0,0,3.2516291673878226,com,0,0
114,14,0,0,0,0,0,0,3.6644977792004623,edu,0,0
115,9,0,0,0,0,0,0,2.94770277922009,com,0,0
116,13,0,0,0,0,0,0,3.1808329872054406,com,0,0
117,10,0,0,0,0,0,0,2.9219280948873623,mp,0,0
118,10,0,0,0,0,0,0,2.9219280948873627,com,0,0
119,18,0,0,0,0,0,0,3.5724312513221195,com,0,0
120,15,0,0,0,0,0,0,3.323231428797621,com,0,0
121,10,0,0,0,0,0,0,2.846439344671015,com,0,0
122,13,0,0,0,0,0,0,3.3927474104487847,edu,0,0
123,12,0,0,0,0,0,0,3.188721875540867,com,0,0
124,7,0,0,0,0,0,0,2.807354922057604,gov,0,0
125,10,0,0,0,0,0,0,3.1219280948873624,com,0,0
126,18,1,0,0,0,0,0,2.6464393446710157,com,0,0
127,13,0,0,0,0,0,0,3.3927474104487847,org,0,0
128,9,0,0,0,0,0,0,2.94770277922009,edu,0,0
129,14,0,0,0,0,0,0,3.378783493486176,org,0,0
130,14,0,0,0,0,0,0,3.3248629576173574,com,0,0
131,8,0,0,0,0,0,0,2.4056390622295662,org,0,0
132,14,0,0,0,0,0,0,3.378783493486176,io,0,0
133,11,0,0,0,0,0,0,3.095795255000934,com,0,0
134,7,0,0,0,0,0,0,2.807354922057604,org,0,0
135,10,0,0,0,0,0,0,2.9219280948873623,com,0,0
136,8,0,0,0,0,0,0,2.5,gov,0,0
137,10,0,0,0,0,0,0,3.321928094887362,com,0,0
138,9,0,0,0,0,0,0,2.94770277922009,gov,0,0
139,11,0,0,0,0,0,0,3.277613436819116,com,0,0
140,10,0,0,0,0,0,0,3.1219280948873624,org,0,0
141,8,0,0,0,0,0,0,2.75,org,0,0
142,15,0,0,0,0,0,0,3.189898095464288,org,0,0
143,12,0,0,0,0,0,0,3.251629167387823,com,0,0
144,9,0,0,0,0,0,0,3.169925001442312,com,0,0
145,17,0,0,0,0,0,0,3.6168746059562227,com,0,0
146,8,0,0,0,0,0,0,2.75,edu,0,0
147,8,0,0,0,0,0,0,2.75,ac.uk,0,0
148,9,0,0,0,0,0,0,2.5032583347756456,edu,0,0
149,10,0,0,0,0,0,0,3.121928094887362,org,0,0
150,19,0,0,0,0,0,0,3.4713544870139286,com,0,0
151,9,0,0,0,0,0,0,2.4193819456463714,com,0,0
152,11,0,0,0,0,0,0,3.277613436819116,com,0,0
153,15,0,0,0,0,0,0,3.2729055953200556,org,0,0
154,7,0,0,0,0,0,0,2.5216406363433186,com,0,0
155,9,0,0,0,0,0,0,3.169925001442312,com,0,0
156,7,0,0,0,0,0,0,2.521640636343318,edu,0,0
157,11,0,0,0,0,0,0,2.913977073182752,com,0,0
158,14,0,0,0,0,0,0,3.521640636343319,com,0,0
159,10,0,0,0,0,0,0,3.1219280948873624,com,0,0
160,8,0,0,0,0,0,0,3.0,com,0,0
161,16,0,0,0,0,0,0,3.1556390622295662,email,0,0
162,16,1,0,0,0,0,0,3.334679141051595,org,0,0
163,16,1,0,0,0,0,0,2.6464393446710157,com,0,0
164,12,0,0,0,0,0,0,3.0220552088742005,com,0,0
165,9,0,0,0,0,0,0,2.94770277922009,de,0,0
166,9,0,0,0,0,0,0,2.725480556997868,com,0,0
167,12,0,0,0,0,0,0,3.2516291673878226,com,0,0
168,13,0,0,0,0,0,0,3.180832987205441,com,0,0
169,11,0,0,0,0,0,0,3.095795255000934,com,0,0
170,10,0,0,0,0,0,0,2.9219280948873623,net.au,0,0
171,22,0,0,0,0,0,0,3.368522527728206,com,0,0
172,8,0,0,0,0,0,0,2.75,com,0,0
173,9,0,0,0,0,0,0,2.725480556997868,org,0,0
174,9,0,0,0,0,0,0,2.503258334775646,ac.uk,0,0
175,7,0,0,0,0,0,0,2.521640636343318,edu,0,0
176,7,0,0,0,0,0,0,2.521640636343318,org,0,0
177,10,0,0,0,0,0,0,3.321928094887362,com,0,0
178,10,0,0,0,0,0,0,3.1219280948873624,com,0,0
179,11,0,0,0,0,0,0,2.845350936622437,com,0,0
180,12,0,0,0,0,0,0,3.2516291673878226,com,0,0
181,10,0,0,0,0,0,0,3.121928094887362,com,0,0
182,7,0,0,0,0,0,0,2.807354922057604,gov,0,0
183,19,0,0,0,0,1,0,3.497155802575668,com,0,0
184,10,0,0,0,0,0,0,3.1219280948873624,com,0,0
185,8,0,0,0,0,0,0,3.0,gov,0,0
186,7,0,0,0,0,0,0,2.5216406363433186,com,0,0
187,7,0,0,0,0,0,0,2.521640636343318,edu,0,0
188,14,0,0,0,0,0,0,3.2359263506290334,org,0,0
189,14,0,0,0,0,0,0,3.378783493486176,org,0,0
190,16,0,0,0,0,0,0,3.4056390622295662,com,0,0
191,8,0,0,0,0,0,0,2.75,edu,0,0
192,10,0,0,0,0,0,0,2.846439344671016,org,0,0
193,8,0,0,0,0,0,0,2.75,com,0,0
194,12,0,0,0,0,0,0,3.0220552088742005,org,0,0
195,7,0,0,0,0,0,0,2.807354922057604,gov,0,0
196,7,0,0,0,0,0,0,2.521640636343318,org,0,0
197,9,0,0,0,0,0,0,2.9477027792200903,com,0,0
198,9,0,0,0,0,0,0,3.169925001442312,com,0,0
199,7,0,0,0,0,0,0,2.807354922057604,org,0,0
200,18,0,0,1,0,0,0,3.121928094887362,com,0,0
201,15,0,0,1,0,0,0,2.2359263506290326,com,0,0
202,16,0,0,1,0,0,0,3.0,com,0,0
203,19,0,0,1,0,0,0,3.027169118440619,com,0,0
204,17,0,0,1,0,0,0,2.725480556997868,com,0,0
205,15,0,0,1,0,0,0,2.2359263506290326,com,0,0
206,20,0,0,1,0,0,0,3.0220552088742005,org,0,0
207,19,0,0,1,0,0,0,3.027169118440619,com,0,0
208,16,0,0,1,0,0,0,3.0,com,0,0
209,20,0,0,1,0,0,0,3.0220552088742005,com,0,0
210,20,0,0,1,0,0,0,3.584962500721156,com,0,0
211,18,0,0,1,0,0,0,3.1219280948873624,com,0,0
212,18,0,0,1,0,0,0,3.321928094887362,com,0,0
213,18,0,0,1,0,0,0,2.6464393446710157,com,0,0
214,20,0,0,1,0,0,0,3.4182958340544896,com,0,0
215,21,0,0,1,0,0,0,2.968918563962097,com,0,0
216,16,0,0,1,0,0,0,2.75,com,0,0
217,18,0,0,1,0,0,0,2.9219280948873623,com,0,0
218,21,0,0,1,0,0,0,3.3927474104487847,com,0,0
219,20,0,0,1,0,0,0,3.2516291673878226,com,0,0
220,16,0,0,1,0,0,0,3.0,com,0,0
221,18,0,0,1,0,0,0,2.8464393446710154,com,0,0
222,21,0,0,1,0,0,0,3.0269868333592873,com,0,0
223,18,0,0,1,0,0,0,3.321928094887362,com,0,0
224,19,0,0,1,0,0,0,3.459431618637298,com,0,0
225,19,0,0,1,0,0,0,3.2776134368191165,com,0,0
226,18,0,0,1,0,0,0,2.721928094887362,com,0,0
227,18,0,0,1,0,0,0,2.9219280948873623,com,0,0
228,21,0,0,1,0,0,0,3.3927474104487847,com,0,0
229,17,0,0,1,0,0,0,2.9477027792200903,com,0,0
230,18,0,0,1,0,0,0,3.121928094887362,com,0,0
231,22,0,0,1,0,0,0,3.2359263506290326,com,0,0
232,17,0,0,1,0,0,0,2.725480556997868,co.in,0,0
233,17,0,0,1,0,0,0,3.169925001442312,com,0,0
234,19,0,0,1,0,0,0,3.277613436819116,com,0,0
235,25,0,0,1,0,0,0,3.6901165175936654,com,0,0
236,20,0,0,1,0,0,0,3.084962500721156,org,0,0
237,17,0,0,1,0,0,0,2.6416041678685933,tv,0,0
238,19,0,0,1,0,0,0,3.027169118440619,com,0,0
239,17,0,0,1,0,0,0,2.94770277922009,com,0,0
240,20,0,0,1,0,0,0,3.0220552088742,gov.in,0,0
241,20,0,0,1,0,0,0,3.2516291673878226,com,0,0
242,21,0,0,1,0,0,0,3.334679141051595,org,0,0
243,21,0,0,1,0,0,0,3.238901256602631,com,0,0
244,22,1,0,1,0,0,0,3.121928094887362,com,0,0
245,22,1,0,1,0,0,0,2.7219280948873625,com,0,0
246,21,1,0,1,0,0,0,2.9477027792200903,com,0,0
247,29,1,0,1,0,0,0,3.4548223999466066,com,0,0
248,19,1,0,1,0,0,0,2.2359263506290326,com,0,0
249,23,1,0,1,0,0,0,3.277613436819116,com,0,0
250,25,1,0,1,0,0,0,3.0269868333592873,com,0,0
251,23,1,0,1,0,0,0,3.027169118440619,com,0,0
252,21,1,0,1,0,0,0,2.503258334775646,ac.uk,0,0
253,21,1,0,1,0,0,0,2.725480556997868,com,0,0
254,21,1,0,1,0,0,0,2.9477027792200903,com,0,0
255,19,1,0,1,0,0,0,2.807354922057604,gov,0,0
256,19,1,0,1,0,0,0,2.2359263506290326,com,0,0
257,24,1,0,1,0,0,0,3.418295834054489,edu,0,0
258,20,1,0,1,0,0,0,2.75,com,0,0
259,21,1,0,1,0,0,0,3.169925001442312,com,0,0
260,22,1,0,1,0,0,0,3.321928094887362,com,0,0
261,23,1,0,1,0,0,0,3.027169118440619,com,0,0
262,20,1,0,1,0,0,0,3.0,com,0,0
263,24,1,0,1,0,0,0,3.2516291673878226,com,0,0
264,25,1,0,1,0,0,0,3.238901256602631,com,0,0
265,20,1,0,1,0,0,0,3.0,com,0,0
266,23,1,0,1,0,0,0,3.277613436819116,com,0,0
267,24,1,0,1,0,0,0,3.0220552088742005,com,0,0
268,19,1,0,1,0,0,0,2.807354922057604,gov,0,0
269,24,1,0,1,0,0,0,3.584962500721156,com,0,0
270,22,1,0,1,0,0,0,3.1219280948873624,com,0,0
271,22,1,0,1,0,0,0,3.321928094887362,com,0,0
272,22,1,0,1,0,0,0,3.321928094887362,com,0,0
273,28,1,0,1,0,0,0,3.375,com,0,0
274,22,1,0,1,0,0,0,2.6464393446710157,com,0,0
275,23,1,0,1,0,0,0,2.9139770731827523,edu,0,0
276,24,1,0,1,0,0,0,3.4182958340544896,com,0,0
277,22,1,0,1,0,0,0,3.1219280948873624,com,0,0
278,25,1,0,1,0,0,0,3.0269868333592873,com,0,0
279,18,1,0,1,0,0,0,2.584962500721156,com,0,0
280,20,1,0,1,0,0,0,2.75,com,0,0
281,20,1,0,1,0,0,0,2.75,com,0,0
282,19,1,0,1,0,0,0,2.5216406363433186,com,0,0
283,25,1,0,1,0,0,0,2.968918563962097,com,0,0
284,22,1,0,1,0,0,0,2.4464393446710155,ac.in,0,0
285,20,1,0,1,0,0,0,3.0,com,0,0
286,20,1,0,1,0,0,0,2.75,com,0,0
287,24,1,0,1,0,0,0,2.8553885422075336,gov.in,0,0
288,25,1,0,1,0,0,0,3.3927474104487847,com,0,0
289,21,1,0,1,0,0,0,3.169925001442312,com,0,0
290,29,1,0,1,0,0,0,3.6168746059562227,com,0,0
291,24,1,0,1,0,0,0,3.2516291673878226,com,0,0
292,20,1,0,1,0,0,0,3.0,com,0,0
293,24,1,0,1,0,0,0,2.918295834054489,com,0,0
294,26,1,0,1,0,0,0,3.2359263506290334,com,0,0
295,22,1,0,1,0,0,0,2.8464393446710154,com,0,0
296,25,1,0,1,0,0,0,3.0269868333592873,com,0,0
297,19,1,0,1,0,0,0,2.807354922057604,edu,0,0
298,20,1,0,1,0,0,0,3.0,in,0,0
299,20,1,0,1,0,0,0,2.75,gov,0,0
300,34,1,0,1,0,0,0,3.6635327548042547,com,0,0
301,23,1,0,1,0,0,0,3.459431618637298,com,0,0
302,22,1,0,1,0,0,0,3.1219280948873624,com,0,0
303,23,1,0,1,0,0,0,3.2776134368191165,com,0,0
304,22,1,0,1,0,0,0,2.9219280948873627,com,0,0
305,20,1,0,1,0,0,0,2.75,ac.uk,0,0
306,22,1,0,1,0,0,0,2.9219280948873623,com,0,0
307,27,1,0,1,0,0,0,3.5068905956085183,com,0,0
308,25,1,0,1,0,0,0,3.3927474104487847,edu,0,0
309,21,1,0,1,0,0,0,2.9477027792200903,com,0,0
310,22,1,0,1,0,0,0,3.121928094887362,com,0,0
311,23,1,0,1,0,0,0,3.0957952550009344,com,0,0
312,30,1,0,1,0,0,0,3.0588138903312014,com,0,0
313,23,1,0,1,0,0,0,3.0957952550009344,com,0,0
314,20,1,0,1,0,0,0,2.75,com,0,0
315,23,1,0,1,0,0,0,3.277613436819116,com,0,0
316,29,1,0,1,0,0,0,3.6901165175936654,com,0,0
317,24,1,0,1,0,0,0,3.418295834054489,edu,0,0
318,30,1,0,1,0,0,0,3.3921472236645345,com,0,0
319,22,1,0,1,0,0,0,3.121928094887362,com,0,0
320,21,1,0,1,0,0,0,3.169925001442312,com,0,0
321,27,1,0,1,0,0,0,3.7735572622751845,com,0,0
322,20,1,0,1,0,0,0,2.75,com,0,0
323,27,1,0,1,0,0,0,3.5068905956085192,com,0,0
324,21,1,0,1,0,0,0,2.6416041678685933,tv,0,0
325,23,1,0,1,0,0,0,3.027169118440619,com,0,0
326,20,1,0,1,0,0,0,3.0,com,0,0
327,18,1,0,1,0,0,0,2.584962500721156,org,0,0
328,19,1,0,1,0,0,0,2.807354922057604,gov,0,0
329,20,1,0,1,0,0,0,3.0,com,0,0
330,23,1,0,1,0,0,0,3.0957952550009344,com,0,0
331,26,1,0,1,0,0,0,3.378783493486176,gov,0,0
332,19,1,0,1,0,0,0,2.807354922057604,int,0,0
333,25,1,0,1,0,0,0,3.334679141051595,org,0,0
334,20,1,0,1,0,0,0,2.5,com,0,0
335,20,1,0,1,0,0,0,2.75,edu,0,0
336,23,1,0,1,0,0,0,3.095795255000934,com,0,0
337,19,1,0,1,0,0,0,2.521640636343318,us,0,0
338,17,0,0,1,0,0,0,2.6416041678685933,com,0,0
